question_id,desatualizada,generation_policy,assunto,type_question,historical_answer,current_law_status,current_answer,claim_terms
1114774,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,E,needs_audit,,infração; grave; remoção
1119056,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,A,needs_audit,,categoria d; pisca-alerta
1119067,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,C,needs_audit,,6%; 4%; 10%; 3%; 5%; 2%; 7%; 60 anos
1149242,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,D,needs_audit,,
1213397,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,A,needs_audit,,sinalização
1218720,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,D,needs_audit,,5%; Resolução nº 303/2008; infração; grave; sinalização
1394491,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,B,needs_audit,,resolução nº 303/08
1444785,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,D,needs_audit,,Art. 2º; pisca-alerta
1577973,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,C,needs_audit,,Resolução nº 304/2008
2136556,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 965/2022 - Áreas de Segurança e de Estacionamento Específicos de Veículos,MULTIPLA_ESCOLHA,,needs_audit,,
28259,True,outdated_verified_generate_current_law_card,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,CERTO_ERRADO,CERTO,verified,ERRADO,15 dias; baixa; irrecuperável; infração; grave
299472,True,outdated_verified_generate_current_law_card,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,MULTIPLA_ESCOLHA,B,verified,C,10 dias; 15 dias; 30 dias; 60 dias; 120 dias; baixa; irrecuperável
300166,True,outdated_verified_generate_current_law_card,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,MULTIPLA_ESCOLHA,A,verified,A,baixa; irrecuperável
876890,True,outdated_verified_generate_current_law_card,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,CERTO_ERRADO,CERTO,verified,ERRADO,baixa; multa
1829620,True,outdated_verified_generate_current_law_card,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,MULTIPLA_ESCOLHA,C,verified,C,Resolução CONTRAN nº 11; baixa
2074094,True,outdated_verified_generate_current_law_card,Resolução CONTRAN nº 967/2022 - Critérios para a Baixa do Registro de Veículos,MULTIPLA_ESCOLHA,,verified,A,Resolução CONTRAN nº 11; baixa
114206,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,C,needs_audit,,
246426,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,D,needs_audit,,Resolução n.º 227/2007; luz alta
596259,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,B,needs_audit,,
1089565,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,C,needs_audit,,Art. 1º; art. 29
1093452,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,C,needs_audit,,Art. 1º; art. 29
1185938,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,A,needs_audit,,baixa; luz baixa
1260561,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,C,needs_audit,,Art. 1; art. 29; Art. 2; Art. 3; sinalização
1260562,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",MULTIPLA_ESCOLHA,D,needs_audit,,Art. 1; art. 29; Art. 2; Art. 3; sinalização
1508511,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 227; sinalização
1508513,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 227; sinalização
1508514,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 227; sinalização
1508516,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 227; sinalização
1508518,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 227; sinalização
1508521,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 227; sinalização
1508522,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 227; sinalização
1577065,True,outdated_needs_current_law_audit_before_publish,"Resolução CONTRAN nº 970/2022 - Sistemas de Sinalização, Iluminação e Uso de Lanternas Especiais",CERTO_ERRADO,C,needs_audit,,
305790,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,capacete
333410,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,E,needs_audit,,infração
333429,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,multa; remoção
496545,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,Resolução nº 497/2014; Art. 2º; infração
496546,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,B,needs_audit,,infração
626006,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,B,needs_audit,,resolução nº 371/2010
801656,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,infração
820237,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,D,needs_audit,,infração
859913,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,D,needs_audit,,Resolução nº 371/2010
859917,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,B,needs_audit,,Resolução no 371/2010; infração
859918,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,Resolução no 371/2010; infração
859919,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,E,needs_audit,,Resolução no 371/2010; infração
904806,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,E,needs_audit,,
937716,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,D,needs_audit,,Resolução CONTRAN nº. 371; peso
937717,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,
937770,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,categoria A; categoria B; categoria C; categoria D; habilitação; peso
948609,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,C,needs_audit,,infração
948610,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,B,needs_audit,,
1071278,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,D,needs_audit,,Resolução nº 371/2010; infração
1071283,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,C,needs_audit,,Resolução nº 371/2010
1071285,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,Resolução nº 371/2010; infração; remoção; sinalização
1119522,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,B,needs_audit,,categoria A; categoria B; categoria C; categoria D; Resolução nº 371/; habilitação; peso
1119528,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,infração; grave; remoção; sinalização
1290658,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,C,needs_audit,,infração; multa
1476039,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,,needs_audit,,infração
1476157,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,C,needs_audit,,infração; sinalização
1476164,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,D,needs_audit,,
1476315,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,C,needs_audit,,infração
1476316,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,C,needs_audit,,art. 266; infração; remoção
1523382,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,D,needs_audit,,Art. 1º; Art. 2º; Art. 3º
1871020,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,A,needs_audit,,infração
1874443,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 985/2022 - Manual Brasileiro de Fiscalização de Trânsito,MULTIPLA_ESCOLHA,B,needs_audit,,multa
27871,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,A,needs_audit,,
207359,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,E,needs_audit,,
299522,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,C,needs_audit,,buzina
333085,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,C,needs_audit,,
343402,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,E,needs_audit,,buzina
435030,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,D,needs_audit,,retenção; peso
713266,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,D,needs_audit,,
823835,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,B,needs_audit,,peso; sinalização
833791,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,A,needs_audit,,sinalização; pisca-alerta
877141,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,,needs_audit,,buzina
971628,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,C,needs_audit,,Resolução CONTRAN nº 14/98
1022146,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,D,needs_audit,,Resolução nº 14/1998
1042257,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,D,needs_audit,,Resolução CONTRAN nº 14; Art. 1º; buzina
1048619,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,C,needs_audit,,
1176181,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,D,needs_audit,,
1402673,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,C,needs_audit,,
1402680,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,C,needs_audit,,
1402683,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,E,needs_audit,,
1402684,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,E,needs_audit,,
1503661,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14; multa
1503662,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14
1503663,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14; escolares
1503664,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14; dimensões
1503665,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14
1503666,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14
1503667,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14
1503668,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14
1503669,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14; refletiva
1503670,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14
1503671,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14
1503672,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14
1503673,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14
1503674,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,CERTO,needs_audit,,Resolução Contran nº 14; peso
1503675,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,CERTO_ERRADO,ERRADO,needs_audit,,Resolução Contran nº 14; peso
1509957,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,A,needs_audit,,buzina
1971396,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,D,needs_audit,,buzina
2024892,True,outdated_needs_current_law_audit_before_publish,Resolução CONTRAN nº 993/2023 - Equipamentos Obrigatórios para a Frota de Veículos em Circulação,MULTIPLA_ESCOLHA,A,needs_audit,,peso
28035,True,outdated_needs_current_law_audit_before_publish,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),CERTO_ERRADO,ERRADO,needs_audit,,
808939,True,outdated_needs_current_law_audit_before_publish,Sinais Sonoros (Antiga Res. CONTRAN 160/2004),MULTIPLA_ESCOLHA,D,needs_audit,,
28104,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,categoria D; escolares
480278,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,escolares
915575,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,categoria D; infração; grave; gravíssima; escolares
937071,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,E,,,categoria C; escolares
1005454,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,Art. 136; escolares
1028000,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,escolares
1212301,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,escolares
1490456,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,categoria D; categoria B; infração; grave; gravíssima; escolares
1490458,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,18 anos; 21 anos; 25 anos; categoria D; categoria C; infração; grave; gravíssima
1502065,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,E,,,categoria B
1521265,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,infração; grave; escolares
1545045,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,escolares
2024886,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,escolares
2072191,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,escolares
2465558,False,historical_question_generate_applied_card,Da Condução de Escolares e de Moto-Frete (arts. 136 a 139-B da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,categoria E; infração; gravíssima
382775,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
545332,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,
778180,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,
937559,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,
1107057,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,art. 67
1221826,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,C,,,
1578000,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,D,,,infração; grave; multa; retenção
1609821,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
1701328,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
1944571,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,A,,,
2149162,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),MULTIPLA_ESCOLHA,B,,,
2451499,False,historical_question_generate_applied_card,Da Condução de Veículos por Motoristas Profissionais (arts. 67-A a 67-E da Lei nº 9.503/1997),CERTO_ERRADO,E,,,
28072,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,categoria C; habilitação; infração; peso
28106,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,C,,,categoria A; habilitação
28107,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,categoria B; habilitação; infração
28109,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,C,,,habilitação
28210,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,65 anos; 4 anos; habilitação
28212,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,18 anos; habilitação
28213,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,CERTO,,,habilitação
28214,False,historical_question_generate_applied_card,Da Habilitação (arts. 140 a 160 da Lei nº 9.503/1997),CERTO_ERRADO,ERRADO,,,habilitação
